Date,State,CONTRIBUTOR ID,LGA,Outlet Type,Latitude,Longitude,Country,Sector,Food Item,UOM,Quantity,Price Category,Price,Weight,UPRICE
2025-01-08,CROSS RIVER,1,CALABAR MUNICIPAL,Open air or covered market,4.9672625,8.3564885,Nigeria,Urban,Brown beans,0.2,1.0,Retail,600.0,0.2,3000.0
2025-01-08,CROSS RIVER,1,CALABAR MUNICIPAL,RoadSide shops street vendors,4.9671674,8.3562654,Nigeria,Urban,Brown beans,0.2,1.0,Retail,600.0,0.2,3000.0
2025-01-08,ONDO,12,AKURE SOUTH,Open air or covered market,7.2506813,5.1827829,Nigeria,Urban,Brown beans,1.6,1.0,Retail,4500.0,1.6,2812.5
2025-01-08,ONDO,12,AKURE SOUTH,Open air or covered market,7.2508085,5.1826296,Nigeria,Urban,Brown beans,1.6,1.0,Retail,4500.0,1.6,2812.5
2025-01-06,PLATEAU,11,JOS NORTH,Supermarket,9.9013444,8.8658179,Nigeria,Urban,Brown beans,100.0,1.0,Wholesale,184000.0,100.0,1840.0
2025-01-08,PLATEAU,11,JOS NORTH,RoadSide shops street vendors,9.9014029,8.8660653,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2300.0,1.4,1642.86
2025-01-08,PLATEAU,11,JOS NORTH,Bulk and discount stores,9.9014858,8.8666483,Nigeria,Urban,Brown beans,100.0,1.0,Wholesale,190000.0,100.0,1900.0
2025-01-08,OGUN,15,ABEOKUTA SOUTH,Neighborhood shops kiosk,7.1669741,3.3647636,Nigeria,Urban,Brown beans,1.6,1.0,Retail,2200.0,1.6,1375.0
2025-01-08,OGUN,15,ABEOKUTA SOUTH,Open air or covered market,7.1669611,3.3646072,Nigeria,Urban,Brown beans,100.0,1.0,Wholesale,110000.0,100.0,1100.0
2025-01-08,OGUN,15,ABEOKUTA SOUTH,RoadSide shops street vendors,7.1670599,3.3647948,Nigeria,Urban,Brown beans,1.6,1.0,Retail,2300.0,1.6,1437.5
2025-01-08,AKWA IBOM,1,UYO,Local village market,5.0259423,7.9836001,Nigeria,Rural,Brown beans,0.2,1.0,Retail,550.0,0.2,2750.0
2025-01-08,AKWA IBOM,1,URUAN,Local village market,5.0259463,7.9836014,Nigeria,Rural,Brown beans,0.2,1.0,Retail,550.0,0.2,2750.0
2025-01-08,AKWA IBOM,1,URUAN,Local village market,5.0260942,7.9834929,Nigeria,Rural,Brown beans,0.2,1.0,Retail,550.0,0.2,2750.0
2025-01-08,JIGAWA,1,HADEJIA,Neighborhood shops kiosk,12.451312,10.0312784,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3000.0,1.4,2142.86
2025-01-08,JIGAWA,1,HADEJIA,Neighborhood shops kiosk,12.4517616,10.0311002,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3200.0,1.4,2285.71
2025-01-08,JIGAWA,1,HADEJIA,Neighborhood shops kiosk,12.4578375,10.0475066,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3000.0,1.4,2142.86
2025-01-08,KOGI,5,ADAVI,RoadSide shops street vendors,7.8127347,6.6361102,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2800.0,1.4,2000.0
2025-01-08,KOGI,5,ADAVI,RoadSide shops street vendors,7.8125407,6.6361275,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2600.0,1.4,1857.14
2025-01-08,FCT,8,MUNICIPAL AREA COUNCIL,Neighborhood shops kiosk,8.9904854,7.5553487,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2500.0,1.4,1785.71
2024-12-18,NASARAWA,17,LAFIA,Open air or covered market,8.4922209,8.5165521,Nigeria,Urban,Brown beans,50.0,1.0,Wholesale,130000.0,50.0,2600.0
2024-12-18,NASARAWA,17,LAFIA,Open air or covered market,8.4926946,8.5162075,Nigeria,Urban,Brown beans,1.4,1.0,Farmgate,3000.0,1.4,2142.86
2024-12-19,NASARAWA,17,LAFIA,Neighborhood shops kiosk,8.5422083,8.529085,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3200.0,1.4,2285.71
2025-01-08,NIGER,13,BOSSO,RoadSide shops street vendors,9.6348793,6.5732902,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2300.0,1.4,1642.86
2025-01-08,ENUGU,11,ENUGU NORTH,Neighborhood shops kiosk,6.450425,7.50211,Nigeria,Urban,Brown beans,0.2,1.0,Retail,600.0,0.2,3000.0
2025-01-08,ENUGU,11,ENUGU NORTH,RoadSide shops street vendors,6.443881667,7.498408333,Nigeria,Urban,Brown beans,0.65,1.0,Retail,6000.0,0.65,9230.77
2025-01-08,ENUGU,11,ENUGU NORTH,Open air or covered market,6.43892,7.50282,Nigeria,Urban,Brown beans,0.65,1.0,Retail,5500.0,0.65,8461.54
2024-12-19,OSUN,9,EGBEDORE,Open air or covered market,7.7903369,4.4992714,Nigeria,Urban,Brown beans,1.6,1.0,Retail,2700.0,1.6,1687.5
2024-12-19,OSUN,9,EGBEDORE,Open air or covered market,7.7905433,4.4980467,Nigeria,Urban,Brown beans,1.6,1.0,Retail,2700.0,1.6,1687.5
2024-12-20,OSUN,9,IWO,RoadSide shops street vendors,7.6601919,4.1388165,Nigeria,Urban,Brown beans,1.6,1.0,Retail,2700.0,1.6,1687.5
2025-01-08,KADUNA,5,JABA,Neighborhood shops kiosk,9.4631934,8.0081144,Nigeria,Rural,Brown beans,1.4,1.0,Retail,2500.0,1.4,1785.71
2025-01-08,KADUNA,5,JABA,Open air or covered market,9.4632966,8.0079289,Nigeria,Rural,Brown beans,1.4,1.0,Retail,2300.0,1.4,1642.86
2025-01-08,KADUNA,5,JABA,RoadSide shops street vendors,9.4611328,8.0063047,Nigeria,Rural,Brown beans,1.4,1.0,Retail,2400.0,1.4,1714.29
2025-01-08,PLATEAU,20,KANKE,RoadSide shops street vendors,9.388402,9.5651381,Nigeria,Urban,Brown beans,1.4,1.0,Retail,1800.0,1.4,1285.71
2025-01-08,KEBBI,2,BIRNIN KEBBI,Neighborhood shops kiosk,12.4584084,4.2019543,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3700.0,1.4,2642.86
2025-01-08,PLATEAU,20,KANKE,RoadSide shops street vendors,9.3892866,9.5656352,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2000.0,1.4,1428.57
2025-01-08,PLATEAU,20,KANKE,Open air or covered market,9.3894269,9.5655363,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2000.0,1.4,1428.57
2025-01-08,KEBBI,2,BIRNIN KEBBI,RoadSide shops street vendors,12.4583349,4.2023321,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3650.0,1.4,2607.14
2025-01-08,KEBBI,2,BIRNIN KEBBI,RoadSide shops street vendors,12.4581095,4.2021108,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3600.0,1.4,2571.43
2025-01-08,DELTA,11,UGHELLI NORTH,Neighborhood shops kiosk,5.5877058,5.8651738,Nigeria,Rural,Brown beans,0.2,1.0,Retail,500.0,0.2,2500.0
2025-01-08,DELTA,11,UGHELLI NORTH,Neighborhood shops kiosk,5.5885002,5.864235,Nigeria,Rural,Brown beans,0.2,1.0,Retail,500.0,0.2,2500.0
2024-12-20,BENUE,2,MAKURDI,Neighborhood shops kiosk,7.6990878,8.5503234,Nigeria,Rural,Brown beans,0.2,1.0,Retail,450.0,0.2,2250.0
2025-01-08,DELTA,11,UGHELLI NORTH,Neighborhood shops kiosk,5.589105,5.863428,Nigeria,Rural,Brown beans,0.2,1.0,Retail,600.0,0.2,3000.0
2025-01-08,IMO,3,OWERRI NORTH,Neighborhood shops kiosk,5.4735833,7.1324576,Nigeria,Rural,Brown beans,0.2,1.0,Retail,550.0,0.2,2750.0
2025-01-08,IMO,3,OWERRI NORTH,RoadSide shops street vendors,5.4713471,7.1353612,Nigeria,Rural,Brown beans,0.2,1.0,Retail,550.0,0.2,2750.0
2025-01-08,IMO,3,OWERRI NORTH,Neighborhood shops kiosk,5.4680322,7.1366322,Nigeria,Rural,Brown beans,0.2,1.0,Retail,550.0,0.2,2750.0
2025-01-08,NASARAWA,8,LAFIA,RoadSide shops street vendors,8.4997926,8.5262567,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3500.0,1.4,2500.0
2025-01-08,NASARAWA,8,LAFIA,RoadSide shops street vendors,8.4983139,8.5270492,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3300.0,1.4,2357.14
2025-01-08,NASARAWA,8,LAFIA,RoadSide shops street vendors,8.5008689,8.5324512,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3500.0,1.4,2500.0
2025-01-08,ADAMAWA,12,MUBI NORTH,Supermarket,10.274959,13.2761406,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3500.0,1.4,2500.0
2025-01-08,ADAMAWA,12,MUBI NORTH,RoadSide shops street vendors,10.285859,13.2647531,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3500.0,1.4,2500.0
2025-01-08,ADAMAWA,12,MUBI NORTH,Supermarket,10.2747634,13.2762515,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3400.0,1.4,2428.57
2024-12-19,OSUN,8,EGBEDORE,Open air or covered market,7.7899616,4.4979633,Nigeria,Urban,Brown beans,0.2,1.0,Retail,270.0,0.2,1350.0
2024-12-19,OSUN,8,EGBEDORE,Open air or covered market,7.78992,4.49756,Nigeria,Urban,Brown beans,1.6,1.0,Retail,2400.0,1.6,1500.0
2024-12-19,OSUN,8,EGBEDORE,Open air or covered market,7.7901107,4.4982228,Nigeria,Urban,Brown beans,1.6,1.0,Retail,2500.0,1.6,1562.5
2024-12-20,BENUE,2,MAKURDI,RoadSide shops street vendors,7.7095271,8.5322858,Nigeria,Rural,Brown beans,0.2,1.0,Retail,450.0,0.2,2250.0
2025-01-08,FCT,2,MUNICIPAL AREA COUNCIL,Open air or covered market,8.988128333,7.366506667,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2900.0,1.4,2071.43
2025-01-08,FCT,2,MUNICIPAL AREA COUNCIL,RoadSide shops street vendors,8.988133333,7.366516667,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2800.0,1.4,2000.0
2025-01-08,FCT,2,MUNICIPAL AREA COUNCIL,Supermarket,8.988408333,7.366016667,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3000.0,1.4,2142.86
2024-12-20,BENUE,2,MAKURDI,RoadSide shops street vendors,7.705689,8.4969271,Nigeria,Rural,Brown beans,0.2,1.0,Retail,450.0,0.2,2250.0
2024-12-05,ABIA,4,UGWUNAGBO,RoadSide shops street vendors,5.0655829,7.3276325,Nigeria,Rural,Brown beans,0.2,1.0,Retail,500.0,0.2,2500.0
2025-01-08,JIGAWA,3,HADEJIA,RoadSide shops street vendors,12.4587811,10.0276879,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3000.0,1.4,2142.86
2025-01-08,JIGAWA,3,HADEJIA,RoadSide shops street vendors,12.4553358,10.0319739,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3000.0,1.4,2142.86
2025-01-08,JIGAWA,3,HADEJIA,RoadSide shops street vendors,12.4556777,10.0315767,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3000.0,1.4,2142.86
2025-01-08,KANO,5,UNGOGO,Open air or covered market,11.9641274,8.432535,Nigeria,Urban,Brown beans,1.4,1.0,Retail,4000.0,1.4,2857.14
2025-01-08,KANO,5,UNGOGO,Local village market,11.9636855,8.4327331,Nigeria,Urban,Brown beans,1.4,1.0,Retail,4500.0,1.4,3214.29
2025-01-08,KANO,5,UNGOGO,Open air or covered market,11.9644121,8.4324497,Nigeria,Urban,Brown beans,1.4,1.0,Retail,4700.0,1.4,3357.14
2025-01-08,KANO,23,GAYA,Neighborhood shops kiosk,11.81936,8.9004398,Nigeria,Rural,Brown beans,1.4,1.0,Retail,4200.0,1.4,3000.0
2025-01-08,KANO,23,GAYA,Neighborhood shops kiosk,11.8191139,8.9004853,Nigeria,Rural,Brown beans,1.4,1.0,Retail,4100.0,1.4,2928.57
2025-01-08,KANO,23,GAYA,Neighborhood shops kiosk,11.8186261,8.9011101,Nigeria,Rural,Brown beans,1.4,1.0,Retail,4150.0,1.4,2964.29
2025-01-08,ANAMBRA,13,ONITSHA NORTH,Neighborhood shops kiosk,6.123114,6.8009276,Nigeria,Urban,Brown beans,0.2,1.0,Retail,600.0,0.2,3000.0
2025-01-08,ANAMBRA,13,ONITSHA NORTH,Neighborhood shops kiosk,6.1229007,6.8007004,Nigeria,Urban,Brown beans,0.2,1.0,Retail,600.0,0.2,3000.0
2025-01-08,ANAMBRA,13,ONITSHA NORTH,Neighborhood shops kiosk,6.1229027,6.8008909,Nigeria,Urban,Brown beans,0.2,1.0,Retail,600.0,0.2,3000.0
2025-01-08,FCT,5,MUNICIPAL AREA COUNCIL,Open air or covered market,9.0244558,7.5698031,Nigeria,Rural,Brown beans,1.4,1.0,Retail,2300.0,1.4,1642.86
2025-01-08,FCT,5,MUNICIPAL AREA COUNCIL,Open air or covered market,9.0253732,7.5702188,Nigeria,Rural,Brown beans,1.4,1.0,Retail,2500.0,1.4,1785.71
2025-01-08,FCT,5,MUNICIPAL AREA COUNCIL,Open air or covered market,9.025761,7.5701499,Nigeria,Rural,Brown beans,1.4,1.0,Retail,2300.0,1.4,1642.86
2025-01-08,KANO,13,TOFA,Open air or covered market,11.9662542,8.4016875,Nigeria,Rural,Brown beans,100.0,1.0,Wholesale,115000.0,100.0,1150.0
2025-01-08,KANO,13,TOFA,Open air or covered market,11.9668766,8.4015928,Nigeria,Rural,Brown beans,1.4,1.0,Retail,3500.0,1.4,2500.0
2025-01-08,AKWA IBOM,15,IKOT EKPENE,RoadSide shops street vendors,5.1679613,7.7159005,Nigeria,Urban,Brown beans,0.2,1.0,Retail,650.0,0.2,3250.0
2025-01-08,KANO,3,FAGGE,Open air or covered market,12.0185894,8.5364062,Nigeria,Urban,Brown beans,1.4,1.0,Retail,4000.0,1.4,2857.14
2025-01-08,KANO,3,FAGGE,Open air or covered market,12.0134695,8.5345616,Nigeria,Urban,Brown beans,1.4,1.0,Retail,5000.0,1.4,3571.43
2025-01-08,NASARAWA,11,LAFIA,RoadSide shops street vendors,8.520431,8.5439546,Nigeria,Urban,Brown beans,1.4,1.0,Wholesale,3500.0,1.4,2500.0
2025-01-08,NASARAWA,11,LAFIA,Open air or covered market,8.5193487,8.5438344,Nigeria,Urban,Brown beans,50.0,1.0,Farmgate,75000.0,50.0,1500.0
2025-01-08,NASARAWA,11,LAFIA,Neighborhood shops kiosk,8.5190469,8.543888,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3600.0,1.4,2571.43
2024-12-16,EBONYI,3,EZZA NORTH,RoadSide shops street vendors,6.3396767,8.062095,Nigeria,Urban,Brown beans,0.2,1.0,Retail,650.0,0.2,3250.0
2025-01-08,KOGI,17,ADAVI,RoadSide shops street vendors,7.5734402,6.1910247,Nigeria,Rural,Brown beans,0.2,1.0,Retail,230.0,0.2,1150.0
2024-12-17,EBONYI,3,EZZA NORTH,Local village market,6.314185,8.036285,Nigeria,Rural,Brown beans,0.2,1.0,Retail,650.0,0.2,3250.0
2025-01-08,KANO,29,SUMAILA,Supermarket,11.6420958,8.9209123,Nigeria,Rural,Brown beans,1.4,1.0,Retail,4000.0,1.4,2857.14
2025-01-08,KANO,29,SUMAILA,Neighborhood shops kiosk,11.5312824,8.9536885,Nigeria,Rural,Brown beans,1.4,1.0,Retail,4000.0,1.4,2857.14
2025-01-08,KANO,29,SUMAILA,Supermarket,11.5312824,8.9536885,Nigeria,Rural,Brown beans,1.4,1.0,Retail,3900.0,1.4,2785.71
2024-12-20,EBONYI,3,EZZA NORTH,Open air or covered market,6.1705517,8.0288317,Nigeria,Urban,Brown beans,0.2,1.0,Retail,650.0,0.2,3250.0
2025-01-08,KANO,17,DANBATTA,RoadSide shops street vendors,12.4318562,8.5151868,Nigeria,Rural,Brown beans,1.4,1.0,Retail,3200.0,1.4,2285.71
2025-01-08,KANO,17,DANBATTA,RoadSide shops street vendors,12.4315416,8.5131233,Nigeria,Rural,Brown beans,1.4,1.0,Retail,3200.0,1.4,2285.71
2025-01-08,KANO,17,DANBATTA,RoadSide shops street vendors,12.4317374,8.5139352,Nigeria,Rural,Brown beans,1.4,1.0,Retail,3200.0,1.4,2285.71
2025-01-08,YOBE,14,DAMATURU,City market,11.7293123,11.9547613,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3000.0,1.4,2142.86
2025-01-08,YOBE,14,DAMATURU,City market,11.7293412,11.9546494,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3000.0,1.4,2142.86
2025-01-08,YOBE,14,DAMATURU,City market,11.7294602,11.954585,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3000.0,1.4,2142.86
2025-01-02,BORNO,3,MAIDUGURI METROPOLITAN,RoadSide shops street vendors,11.8550692,13.174977,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3800.0,1.4,2714.29
2025-01-02,BORNO,3,MAIDUGURI METROPOLITAN,RoadSide shops street vendors,11.8545773,13.1757669,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3900.0,1.4,2785.71
2025-01-02,BORNO,3,MAIDUGURI METROPOLITAN,RoadSide shops street vendors,11.8549402,13.175136,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3900.0,1.4,2785.71
2025-01-08,OYO,2,IBADAN SOUTH WEST,Neighborhood shops kiosk,7.3327648,3.8380925,Nigeria,Urban,Brown beans,1.6,1.0,Retail,3600.0,1.6,2250.0
2025-01-08,OYO,2,IBADAN NORTH WEST,Neighborhood shops kiosk,7.3313437,3.8617559,Nigeria,Urban,Brown beans,1.6,1.0,Retail,3700.0,1.6,2312.5
2025-01-08,OYO,2,IBADAN SOUTH WEST,Supermarket,7.3324623,3.868872,Nigeria,Urban,Brown beans,1.6,1.0,Retail,3700.0,1.6,2312.5
2025-01-08,LAGOS,12,LAGOS MAINLAND,Neighborhood shops kiosk,6.5065561,3.3820944,Nigeria,Urban,Brown beans,0.65,1.0,Retail,1800.0,0.65,2769.23
2025-01-08,LAGOS,12,LAGOS MAINLAND,Neighborhood shops kiosk,6.5062188,3.3812345,Nigeria,Urban,Brown beans,0.65,1.0,Retail,1800.0,0.65,2769.23
2025-01-08,LAGOS,12,LAGOS MAINLAND,Neighborhood shops kiosk,6.5058998,3.3806716,Nigeria,Urban,Brown beans,0.65,1.0,Retail,1800.0,0.65,2769.23
2025-01-08,EDO,10,ETSAKO WEST,RoadSide shops street vendors,7.066425,6.2612172,Nigeria,Urban,Brown beans,0.2,1.0,Retail,600.0,0.2,3000.0
2025-01-08,EDO,10,ETSAKO WEST,RoadSide shops street vendors,7.0662328,6.2611684,Nigeria,Urban,Brown beans,0.2,1.0,Retail,700.0,0.2,3500.0
2025-01-08,RIVERS,6,AHOADA EAST,Open air or covered market,5.0784926,6.6519582,Nigeria,Urban,Brown beans,0.2,1.0,Retail,550.0,0.2,2750.0
2025-01-08,RIVERS,6,AHOADA EAST,Neighborhood shops kiosk,5.0777994,6.6519929,Nigeria,Urban,Brown beans,0.2,1.0,Retail,600.0,0.2,3000.0
2025-01-08,RIVERS,6,AHOADA EAST,RoadSide shops street vendors,5.0773546,6.6521163,Nigeria,Urban,Brown beans,0.2,1.0,Retail,600.0,0.2,3000.0
2025-01-08,KANO,17,DANBATTA,RoadSide shops street vendors,12.4315302,8.513119,Nigeria,Rural,Brown beans,1.4,1.0,Retail,3200.0,1.4,2285.71
2025-01-06,YOBE,11,DAMATURU,Open air or covered market,11.7449072,11.9630666,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3700.0,1.4,2642.86
2025-01-06,YOBE,11,DAMATURU,Open air or covered market,11.7449231,11.9630731,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3500.0,1.4,2500.0
2025-01-06,YOBE,11,DAMATURU,Open air or covered market,11.7448838,11.9630371,Nigeria,Urban,Brown beans,1.4,1.0,Retail,7000.0,1.4,5000.0
2025-01-08,LAGOS,18,SURULERE,Supermarket,6.5068884,3.3333722,Nigeria,Urban,Brown beans,0.65,1.0,Wholesale,1700.0,0.65,2615.38
2025-01-08,LAGOS,18,SURULERE,Bulk and discount stores,6.5068178,3.3334818,Nigeria,Urban,Brown beans,50.0,1.0,Wholesale,110000.0,50.0,2200.0
2025-01-08,LAGOS,18,SURULERE,RoadSide shops street vendors,6.5082368,3.3346397,Nigeria,Urban,Brown beans,0.65,1.0,Retail,1700.0,0.65,2615.38
2025-01-08,EDO,10,ETSAKO WEST,Open air or covered market,7.0665133,6.261466,Nigeria,Urban,Brown beans,0.2,1.0,Retail,600.0,0.2,3000.0
2025-01-08,KANO,16,DAWAKIN TOFA,Open air or covered market,12.1859411,8.3155326,Nigeria,Rural,Brown beans,1.4,1.0,Retail,3400.0,1.4,2428.57
2025-01-08,KANO,16,DAWAKIN TOFA,Open air or covered market,12.1870208,8.3137789,Nigeria,Rural,Brown beans,1.4,1.0,Retail,3500.0,1.4,2500.0
2025-01-08,KANO,16,DAWAKIN TOFA,Open air or covered market,12.1854354,8.315463,Nigeria,Rural,Brown beans,1.4,1.0,Retail,3450.0,1.4,2464.29
2025-01-08,RIVERS,3,OBIO AKPOR,City market,4.8638156,7.0626108,Nigeria,Urban,Brown beans,0.2,1.0,Retail,650.0,0.2,3250.0
2025-01-08,RIVERS,3,OBIO AKPOR,Specialized stores,4.8665513,7.0638825,Nigeria,Urban,Brown beans,0.2,1.0,Retail,650.0,0.2,3250.0
2025-01-08,RIVERS,3,OBIO AKPOR,RoadSide shops street vendors,4.8676379,7.0639761,Nigeria,Urban,Brown beans,0.2,1.0,Retail,650.0,0.2,3250.0
2025-01-06,KADUNA,13,KADUNA SOUTH,Neighborhood shops kiosk,10.487905,7.4227333,Nigeria,Urban,Brown beans,1.4,1.0,Retail,1950.0,1.4,1392.86
2025-01-06,KADUNA,13,KADUNA SOUTH,Open air or covered market,10.4878617,7.4226817,Nigeria,Urban,Brown beans,1.4,1.0,Retail,1900.0,1.4,1357.14
2025-01-06,KADUNA,13,KADUNA SOUTH,Open air or covered market,10.4878267,7.422715,Nigeria,Urban,Brown beans,1.4,1.0,Retail,1900.0,1.4,1357.14
2025-01-08,TARABA ,5,BALI,Open air or covered market,8.4369388,11.1095968,Nigeria,Rural,Brown beans,100.0,1.0,Retail,120000.0,100.0,1200.0
2025-01-08,TARABA ,5,BALI,Open air or covered market,8.4369972,11.1103129,Nigeria,Rural,Brown beans,100.0,1.0,Retail,118000.0,100.0,1180.0
2025-01-08,TARABA ,5,BALI,Open air or covered market,8.4371515,11.1106118,Nigeria,Rural,Brown beans,100.0,1.0,Retail,118000.0,100.0,1180.0
2025-01-06,OSUN,3,OLORUNDA,Open air or covered market,7.7803599,4.5575428,Nigeria,Urban,Brown beans,1.6,1.0,Retail,2800.0,1.6,1750.0
2025-01-06,OSUN,3,OLORUNDA,Open air or covered market,7.780592,4.5573864,Nigeria,Urban,Brown beans,1.6,1.0,Retail,2800.0,1.6,1750.0
2025-01-06,OSUN,3,OLORUNDA,Open air or covered market,7.7803332,4.5575497,Nigeria,Urban,Brown beans,1.6,1.0,Retail,2200.0,1.6,1375.0
2025-01-08,PLATEAU,19,JOS NORTH,Neighborhood shops kiosk,9.9594302,8.8689959,Nigeria,Rural,Brown beans,1.4,1.0,Retail,2500.0,1.4,1785.71
2025-01-08,PLATEAU,19,JOS NORTH,RoadSide shops street vendors,9.9587162,8.8669135,Nigeria,Rural,Brown beans,1.4,1.0,Retail,3000.0,1.4,2142.86
2025-01-08,PLATEAU,19,JOS NORTH,Open air or covered market,9.9581762,8.8655092,Nigeria,Rural,Brown beans,1.4,1.0,Retail,2400.0,1.4,1714.29
2025-01-08,BAUCHI,6,BAUCHI,Open air or covered market,9.958713,8.8670642,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2500.0,1.4,1785.71
2025-01-08,BAUCHI,6,BAUCHI,Open air or covered market,9.9594799,8.8690369,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2500.0,1.4,1785.71
2025-01-08,BAUCHI,6,BAUCHI,RoadSide shops street vendors,9.958749,8.8669448,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2600.0,1.4,1857.14
2025-01-08,BAUCHI,6,BAUCHI,RoadSide shops street vendors,9.9581815,8.8654577,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2500.0,1.4,1785.71
2025-01-08,BAUCHI,6,BAUCHI,Neighborhood shops kiosk,9.9580925,8.8652288,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2500.0,1.4,1785.71
2025-01-08,EDO,17,ETSAKO WEST,Supermarket,7.0477819,6.2639826,Nigeria,Rural,Brown beans,0.2,2.0,Wholesale,900.0,0.4,2250.0
2025-01-08,KEBBI,6,ARGUNGU,Supermarket,12.7356682,4.5233355,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2400.0,1.4,1714.29
2025-01-08,KEBBI,6,ARGUNGU,Supermarket,12.7357293,4.5232998,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2400.0,1.4,1714.29
2025-01-08,KEBBI,6,ARGUNGU,Supermarket,12.7364746,4.5238155,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2400.0,1.4,1714.29
2025-01-08,EDO,17,ETSAKO WEST,Neighborhood shops kiosk,7.0477819,6.2639826,Nigeria,Rural,Brown beans,0.2,1.0,Retail,500.0,0.2,2500.0
2025-01-08,EDO,17,ETSAKO WEST,Open air or covered market,7.0352884,6.2732791,Nigeria,Urban,Brown beans,0.2,1.0,Wholesale,450.0,0.2,2250.0
2025-01-08,BORNO,13,BIU,Supermarket,10.6183773,12.1907226,Nigeria,Urban,Brown beans,1.4,1.0,Retail,3200.0,1.4,2285.71
2025-01-08,OYO,18,OGBOMOSO NORTH,RoadSide shops street vendors,8.1716489,4.268301,Nigeria,Urban,Brown beans,1.6,1.0,Retail,3000.0,1.6,1875.0
2025-01-08,OYO,18,OGBOMOSO NORTH,Open air or covered market,8.1716246,4.2682514,Nigeria,Urban,Brown beans,1.6,1.0,Wholesale,3000.0,1.6,1875.0
2025-01-08,OYO,18,OGBOMOSO NORTH,City market,8.1716091,4.2681865,Nigeria,Rural,Brown beans,50.0,1.0,Farmgate,38000.0,50.0,760.0
2025-01-08,GOMBE,1,AKKO,Neighborhood shops kiosk,10.289169,11.1164034,Nigeria,Rural,Brown beans,0.2,1.0,Retail,250.0,0.2,1250.0
2025-01-08,GOMBE,1,AKKO,Open air or covered market,10.28785,11.1151098,Nigeria,Rural,Brown beans,1.4,1.0,Retail,1850.0,1.4,1321.43
2025-01-08,GOMBE,1,AKKO,Open air or covered market,10.2898877,11.11642,Nigeria,Rural,Brown beans,1.4,1.0,Retail,1900.0,1.4,1357.14
2025-01-08,RIVERS,18,AHOADA EAST,Local village market,5.0863589,6.6473824,Nigeria,Rural,Brown beans,0.65,1.0,Wholesale,3400.0,0.65,5230.77
2025-01-08,RIVERS,18,AHOADA EAST,Neighborhood shops kiosk,5.0863786,6.6473402,Nigeria,Rural,Brown beans,0.65,1.0,Retail,3500.0,0.65,5384.62
2025-01-08,YOBE,5,DAMATURU,City market,11.7362814,11.9331052,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2800.0,1.4,2000.0
2025-01-08,YOBE,5,DAMATURU,City market,11.736438,11.9330686,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2700.0,1.4,1928.57
2025-01-08,YOBE,5,DAMATURU,City market,11.7362399,11.9329828,Nigeria,Urban,Brown beans,1.4,1.0,Retail,2800.0,1.4,2000.0
2025-01-08,EKITI,11,ADO EKITI,Open air or covered market,7.5970787,5.2263072,Nigeria,Urban,Brown beans,1.6,1.0,Retail,4000.0,1.6,2500.0
